Report Number,Date Reported,Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Crime Domain,Police Deployed,Case Closed,Date Case Closed
32459,17-09-2023 00:00,09-14-2023 10:00,14-09-2023 16:46,Bangalore South,461,VANDALISM,73,F,Blunt Object,Other Crime,15,Yes,15-12-2023 00:00
32460,15-09-2023 05:00,09-14-2023 11:00,15-09-2023 03:47,Bangalore East,109,VEHICLE - STOLEN,49,M,None,Violent Crime,3,Yes,10-10-2023 05:00
32463,17-09-2023 04:00,09-14-2023 14:00,15-09-2023 10:56,Bangalore South,523,PUBLIC INTOXICATION,59,F,Firearm,Other Crime,16,No,
32464,17-09-2023 07:00,09-14-2023 15:00,14-09-2023 17:59,Bangalore West,290,PUBLIC INTOXICATION,38,F,Other,Other Crime,12,Yes,22-09-2023 07:00
32476,16-09-2023 00:00,09-15-2023 03:00,16-09-2023 01:55,Bangalore East,557,FIREARM OFFENSE,18,F,Poison,Fire Accident,7,No,
32488,16-09-2023 04:00,09-15-2023 15:00,16-09-2023 00:02,Bangalore North,343,TRAFFIC VIOLATION,57,F,None,Traffic Fatality,11,Yes,26-09-2023 04:00
32509,17-09-2023 20:00,09-16-2023 12:00,17-09-2023 02:35,Bangalore South,447,ROBBERY,46,F,Blunt Object,Violent Crime,3,Yes,03-02-2024 20:00
32514,19-09-2023 14:00,09-16-2023 17:00,17-09-2023 16:14,Bangalore South,553,ASSAULT,72,F,Other,Violent Crime,6,No,
32517,19-09-2023 00:00,09-16-2023 20:00,16-09-2023 21:40,Bangalore East,187,DOMESTIC VIOLENCE,77,M,Explosives,Violent Crime,19,No,
32523,19-09-2023 10:00,09-17-2023 02:00,17-09-2023 13:41,Bangalore North,504,SHOPLIFTING,51,M,Explosives,Other Crime,11,Yes,07-11-2023 10:00
32524,18-09-2023 23:00,09-17-2023 03:00,17-09-2023 11:35,Bangalore East,546,ILLEGAL POSSESSION,73,M,Blunt Object,Other Crime,14,No,
32560,20-09-2023 19:00,09-18-2023 15:00,19-09-2023 09:42,Bangalore South,579,VEHICLE - STOLEN,29,F,Blunt Object,Violent Crime,14,No,
32566,20-09-2023 11:00,09-18-2023 21:00,19-09-2023 05:24,Bangalore South,469,HOMICIDE,43,F,Explosives,Other Crime,10,Yes,31-03-2025 11:00
32567,19-09-2023 17:00,09-18-2023 22:00,19-09-2023 17:52,Bangalore West,249,TRAFFIC VIOLATION,79,F,Firearm,Traffic Fatality,19,No,
32568,20-09-2023 12:00,09-18-2023 23:00,19-09-2023 00:21,Bangalore East,599,FIREARM OFFENSE,61,F,Firearm,Fire Accident,4,Yes,23-11-2023 12:00
32582,20-09-2023 18:00,09-19-2023 13:00,20-09-2023 09:36,Bangalore East,539,HOMICIDE,56,M,Blunt Object,Other Crime,3,No,
32587,20-09-2023 04:00,09-19-2023 18:00,20-09-2023 17:49,Bangalore South,367,COUNTERFEITING,48,F,Firearm,Other Crime,16,Yes,24-10-2023 04:00
32589,20-09-2023 11:00,09-19-2023 20:00,20-09-2023 02:08,Bangalore West,330,SHOPLIFTING,63,F,None,Other Crime,10,Yes,03-11-2023 11:00
32603,22-09-2023 14:00,09-20-2023 10:00,20-09-2023 23:04,Bangalore West,126,SHOPLIFTING,45,M,Blunt Object,Other Crime,6,Yes,02-10-2023 14:00
32606,23-09-2023 03:00,09-20-2023 13:00,21-09-2023 04:54,Bangalore West,108,CYBERCRIME,41,F,None,Other Crime,12,No,
32615,23-09-2023 20:00,09-20-2023 22:00,21-09-2023 04:00,Bangalore South,111,PUBLIC INTOXICATION,24,F,Other,Other Crime,6,No,
32642,22-09-2023 20:00,09-22-2023 01:00,22-09-2023 21:20,Bangalore South,327,BURGLARY,24,M,Blunt Object,Other Crime,19,No,
32649,22-09-2023 10:00,09-22-2023 08:00,23-09-2023 06:08,Bangalore South,170,PUBLIC INTOXICATION,59,F,Poison,Other Crime,13,Yes,27-09-2023 10:00
32657,22-09-2023 23:00,09-22-2023 16:00,23-09-2023 13:34,Bangalore East,269,IDENTITY THEFT,62,F,Firearm,Violent Crime,7,Yes,07-10-2023 23:00
32663,25-09-2023 18:00,09-22-2023 22:00,23-09-2023 09:12,Bangalore West,509,PUBLIC INTOXICATION,62,M,Poison,Other Crime,3,Yes,14-10-2023 18:00
32665,23-09-2023 03:00,09-23-2023 00:00,23-09-2023 16:50,Bangalore North,253,FIREARM OFFENSE,38,F,Poison,Fire Accident,17,Yes,17-11-2023 03:00
32670,25-09-2023 13:00,09-23-2023 05:00,23-09-2023 13:53,Bangalore South,328,TRAFFIC VIOLATION,47,F,Poison,Traffic Fatality,6,Yes,28-09-2023 13:00
32671,23-09-2023 18:00,09-23-2023 06:00,23-09-2023 06:55,Bangalore North,192,VEHICLE - STOLEN,79,F,Other,Violent Crime,15,Yes,01-10-2023 18:00
32690,24-09-2023 13:00,09-24-2023 01:00,24-09-2023 23:50,Bangalore South,472,IDENTITY THEFT,56,M,None,Violent Crime,11,Yes,10-11-2023 13:00
32711,27-09-2023 13:00,09-24-2023 22:00,25-09-2023 06:52,Bangalore East,587,VEHICLE - STOLEN,58,F,None,Violent Crime,12,Yes,30-11-2023 13:00
32719,27-09-2023 14:00,09-25-2023 06:00,25-09-2023 06:37,Bangalore North,513,SEXUAL ASSAULT,50,F,Blunt Object,Violent Crime,17,Yes,18-03-2025 14:00
32725,28-09-2023 09:00,09-25-2023 12:00,25-09-2023 21:33,Bangalore North,173,EXTORTION,71,F,Poison,Other Crime,13,No,
32735,28-09-2023 19:00,09-25-2023 22:00,26-09-2023 15:28,Bangalore East,357,VANDALISM,63,F,None,Other Crime,19,No,
32764,30-09-2023 01:00,09-27-2023 03:00,27-09-2023 04:25,Bangalore South,276,CYBERCRIME,75,M,Firearm,Other Crime,11,No,
32775,29-09-2023 16:00,09-27-2023 14:00,28-09-2023 13:26,Bangalore South,515,FRAUD,18,F,Poison,Other Crime,12,Yes,01-11-2023 16:00
32793,29-09-2023 20:00,09-28-2023 08:00,28-09-2023 23:26,Bangalore West,330,FRAUD,59,F,Poison,Other Crime,4,No,
32815,30-09-2023 04:00,09-29-2023 06:00,29-09-2023 14:49,Bangalore East,569,PUBLIC INTOXICATION,41,M,None,Other Crime,2,Yes,23-10-2023 04:00
32819,29-09-2023 20:00,09-29-2023 10:00,29-09-2023 18:49,Bangalore West,585,DOMESTIC VIOLENCE,58,F,Firearm,Violent Crime,4,Yes,22-11-2023 20:00
32821,01-10-2023 17:00,09-29-2023 12:00,30-09-2023 09:08,Bangalore South,138,VEHICLE - STOLEN,54,F,Poison,Violent Crime,13,No,
32828,30-09-2023 01:00,09-29-2023 19:00,30-09-2023 04:32,Bangalore East,599,ROBBERY,40,F,None,Violent Crime,12,No,
32853,03-10-2023 15:00,09-30-2023 20:00,01-10-2023 12:30,Bangalore East,599,HOMICIDE,28,F,Poison,Other Crime,12,Yes,03-04-2024 15:00
32863,01-10-2023 18:00,10-01-2023 06:00,02-10-2023 05:52,Bangalore East,261,BURGLARY,17,F,Explosives,Other Crime,10,No,
32882,02-10-2023 10:00,10-02-2023 01:00,02-10-2023 13:44,Bangalore South,195,KIDNAPPING,59,M,Firearm,Other Crime,7,Yes,24-11-2023 10:00
32885,04-10-2023 12:00,10-02-2023 04:00,02-10-2023 19:21,Bangalore East,403,PUBLIC INTOXICATION,61,F,Knife,Other Crime,7,Yes,07-10-2023 12:00
32895,04-10-2023 22:00,10-02-2023 14:00,03-10-2023 00:58,Bangalore West,319,FIREARM OFFENSE,38,M,None,Fire Accident,2,No,
32903,03-10-2023 05:00,10-02-2023 22:00,03-10-2023 08:00,Bangalore North,139,COUNTERFEITING,41,M,Knife,Other Crime,17,No,
32904,04-10-2023 23:00,10-02-2023 23:00,02-10-2023 23:29,Bangalore East,325,DRUG OFFENSE,38,F,Blunt Object,Other Crime,11,No,
32923,03-10-2023 19:00,10-03-2023 18:00,03-10-2023 22:49,Bangalore South,535,TRAFFIC VIOLATION,55,M,Poison,Traffic Fatality,3,No,
32932,06-10-2023 15:00,10-04-2023 03:00,04-10-2023 22:42,Bangalore North,424,FRAUD,62,F,Blunt Object,Other Crime,4,Yes,05-11-2023 15:00
32939,06-10-2023 03:00,10-04-2023 10:00,04-10-2023 19:32,Bangalore South,128,VANDALISM,22,F,Poison,Other Crime,19,No,
32958,07-10-2023 21:00,10-05-2023 05:00,05-10-2023 23:34,Bangalore North,299,ARSON,75,F,Knife,Fire Accident,10,No,
32967,06-10-2023 16:00,10-05-2023 14:00,05-10-2023 18:48,Bangalore West,236,ROBBERY,62,F,Poison,Violent Crime,14,Yes,15-01-2024 16:00
32979,06-10-2023 16:00,10-06-2023 02:00,06-10-2023 13:48,Bangalore East,131,VEHICLE - STOLEN,26,M,Firearm,Violent Crime,6,No,
32982,07-10-2023 05:00,10-06-2023 05:00,06-10-2023 23:51,Bangalore South,102,VANDALISM,38,M,Other,Other Crime,4,No,
32992,06-10-2023 20:00,10-06-2023 15:00,06-10-2023 15:09,Bangalore East,315,DRUG OFFENSE,28,F,Blunt Object,Other Crime,17,Yes,16-11-2023 20:00
32995,09-10-2023 06:00,10-06-2023 18:00,07-10-2023 17:40,Bangalore North,168,DRUG OFFENSE,60,F,Poison,Other Crime,17,No,
32996,09-10-2023 11:00,10-06-2023 19:00,07-10-2023 00:31,Bangalore East,149,FRAUD,51,F,Explosives,Other Crime,3,No,
33013,09-10-2023 01:00,10-07-2023 12:00,07-10-2023 17:46,Bangalore South,595,BURGLARY,13,F,Firearm,Other Crime,9,Yes,20-12-2023 01:00
33014,08-10-2023 02:00,10-07-2023 13:00,08-10-2023 05:32,Bangalore East,157,IDENTITY THEFT,26,F,None,Violent Crime,7,Yes,01-12-2023 02:00
33024,10-10-2023 11:00,10-07-2023 23:00,08-10-2023 04:39,Bangalore West,301,FRAUD,50,F,Other,Other Crime,3,Yes,08-11-2023 11:00
33049,11-10-2023 10:00,10-09-2023 00:00,09-10-2023 10:07,Bangalore West,437,ROBBERY,28,F,Poison,Violent Crime,3,No,
33060,10-10-2023 00:00,10-09-2023 11:00,10-10-2023 10:13,Bangalore South,568,COUNTERFEITING,11,F,Poison,Other Crime,19,Yes,14-12-2023 00:00
33075,11-10-2023 01:00,10-10-2023 02:00,10-10-2023 11:11,Bangalore North,122,VEHICLE - STOLEN,58,F,Poison,Violent Crime,19,Yes,30-12-2023 01:00
33081,11-10-2023 18:00,10-10-2023 08:00,10-10-2023 10:31,Bangalore West,340,PUBLIC INTOXICATION,61,F,Explosives,Other Crime,17,No,
33100,13-10-2023 22:00,10-11-2023 03:00,12-10-2023 00:17,Bangalore East,448,BURGLARY,75,F,Firearm,Other Crime,8,No,
33101,13-10-2023 20:00,10-11-2023 04:00,11-10-2023 12:11,Bangalore North,161,HOMICIDE,74,F,Other,Other Crime,6,Yes,03-03-2025 20:00
33113,13-10-2023 12:00,10-11-2023 16:00,12-10-2023 14:11,Bangalore West,370,DRUG OFFENSE,50,F,Blunt Object,Other Crime,6,No,
33148,14-10-2023 04:00,10-13-2023 03:00,14-10-2023 01:38,Bangalore North,167,EXTORTION,56,M,Knife,Other Crime,6,Yes,01-11-2023 04:00
33149,15-10-2023 18:00,10-13-2023 04:00,14-10-2023 03:38,Bangalore West,561,VANDALISM,68,M,Knife,Other Crime,18,Yes,10-11-2023 18:00
33153,14-10-2023 22:00,10-13-2023 08:00,13-10-2023 13:55,Bangalore West,352,COUNTERFEITING,32,F,Knife,Other Crime,5,No,
33161,16-10-2023 11:00,10-13-2023 16:00,13-10-2023 18:29,Bangalore South,237,PUBLIC INTOXICATION,33,M,Firearm,Other Crime,9,No,
33163,14-10-2023 15:00,10-13-2023 18:00,14-10-2023 10:37,Bangalore South,463,EXTORTION,47,F,Explosives,Other Crime,1,Yes,23-11-2023 15:00
33170,14-10-2023 08:00,10-14-2023 01:00,14-10-2023 23:45,Bangalore North,250,ARSON,62,M,Knife,Fire Accident,3,Yes,13-12-2023 08:00
33177,16-10-2023 05:00,10-14-2023 08:00,14-10-2023 12:47,Bangalore East,493,EXTORTION,13,F,Blunt Object,Other Crime,13,No,
33188,15-10-2023 02:00,10-14-2023 19:00,14-10-2023 20:18,Bangalore North,154,SEXUAL ASSAULT,68,F,Firearm,Violent Crime,16,No,
33195,17-10-2023 02:00,10-15-2023 02:00,15-10-2023 02:49,Bangalore South,338,TRAFFIC VIOLATION,32,F,Firearm,Traffic Fatality,6,Yes,01-11-2023 02:00
33206,16-10-2023 11:00,10-15-2023 13:00,15-10-2023 17:54,Bangalore West,469,ILLEGAL POSSESSION,25,F,Poison,Other Crime,7,Yes,25-11-2023 11:00
33216,16-10-2023 22:00,10-15-2023 23:00,16-10-2023 22:14,Bangalore East,508,ROBBERY,69,F,None,Violent Crime,11,Yes,06-01-2024 22:00
33254,18-10-2023 04:00,10-17-2023 13:00,18-10-2023 01:15,Bangalore North,273,PUBLIC INTOXICATION,61,F,Knife,Other Crime,14,Yes,06-11-2023 04:00
33255,18-10-2023 10:00,10-17-2023 14:00,18-10-2023 08:38,Bangalore North,273,DOMESTIC VIOLENCE,70,F,Blunt Object,Violent Crime,13,Yes,19-12-2023 10:00
33260,19-10-2023 20:00,10-17-2023 19:00,18-10-2023 16:50,Bangalore North,478,TRAFFIC VIOLATION,50,F,Firearm,Traffic Fatality,12,Yes,24-10-2023 20:00
33269,19-10-2023 17:00,10-18-2023 04:00,19-10-2023 02:45,Bangalore West,261,KIDNAPPING,26,M,Other,Other Crime,13,Yes,27-10-2023 17:00
33270,20-10-2023 12:00,10-18-2023 05:00,18-10-2023 14:26,Bangalore South,511,BURGLARY,61,F,None,Other Crime,10,Yes,05-02-2024 12:00
33272,18-10-2023 10:00,10-18-2023 07:00,18-10-2023 13:59,Bangalore East,268,TRAFFIC VIOLATION,10,F,Explosives,Traffic Fatality,18,No,
33314,22-10-2023 21:00,10-20-2023 01:00,20-10-2023 11:33,Bangalore West,104,CYBERCRIME,11,M,Blunt Object,Other Crime,1,Yes,19-12-2023 21:00
33331,22-10-2023 07:00,10-20-2023 18:00,21-10-2023 17:49,Bangalore West,524,ROBBERY,12,M,Blunt Object,Violent Crime,15,No,
33332,22-10-2023 12:00,10-20-2023 19:00,21-10-2023 13:23,Bangalore West,331,PUBLIC INTOXICATION,14,F,Firearm,Other Crime,9,No,
33333,21-10-2023 14:00,10-20-2023 20:00,21-10-2023 18:44,Bangalore East,184,DOMESTIC VIOLENCE,32,F,Poison,Violent Crime,15,No,
33345,22-10-2023 09:00,10-21-2023 08:00,21-10-2023 09:03,Bangalore North,470,HOMICIDE,47,M,Knife,Other Crime,19,Yes,05-12-2024 09:00
33359,24-10-2023 21:00,10-21-2023 22:00,22-10-2023 12:13,Bangalore West,527,SHOPLIFTING,21,F,Firearm,Other Crime,10,Yes,20-12-2023 21:00
33368,23-10-2023 15:00,10-22-2023 07:00,22-10-2023 08:03,Bangalore West,121,VEHICLE - STOLEN,19,F,Poison,Violent Crime,3,No,
33370,24-10-2023 05:00,10-22-2023 09:00,22-10-2023 22:35,Bangalore East,420,DOMESTIC VIOLENCE,11,M,Firearm,Violent Crime,18,Yes,03-12-2023 05:00
33374,23-10-2023 08:00,10-22-2023 13:00,22-10-2023 15:53,Bangalore West,413,DOMESTIC VIOLENCE,62,M,Poison,Violent Crime,14,Yes,24-12-2023 08:00
33376,23-10-2023 14:00,10-22-2023 15:00,23-10-2023 09:04,Bangalore West,154,HOMICIDE,35,F,Blunt Object,Other Crime,16,Yes,17-12-2024 14:00
33382,24-10-2023 19:00,10-22-2023 21:00,23-10-2023 20:05,Bangalore East,234,HOMICIDE,44,F,Explosives,Other Crime,14,No,
33396,24-10-2023 07:00,10-23-2023 11:00,24-10-2023 09:36,Bangalore North,257,BURGLARY,56,F,Other,Other Crime,14,Yes,31-12-2023 07:00
33415,25-10-2023 02:00,10-24-2023 06:00,24-10-2023 17:04,Bangalore South,316,PUBLIC INTOXICATION,35,F,Knife,Other Crime,16,Yes,30-10-2023 02:00
33419,25-10-2023 22:00,10-24-2023 10:00,25-10-2023 04:57,Bangalore East,282,ASSAULT,78,F,None,Violent Crime,5,No,
33431,27-10-2023 12:00,10-24-2023 22:00,25-10-2023 08:46,Bangalore South,426,VEHICLE - STOLEN,14,M,Other,Violent Crime,14,Yes,19-11-2023 12:00
33449,25-10-2023 23:00,10-25-2023 16:00,25-10-2023 20:05,Bangalore East,198,DOMESTIC VIOLENCE,74,F,Knife,Violent Crime,5,No,
33451,28-10-2023 08:00,10-25-2023 18:00,26-10-2023 13:03,Bangalore South,258,FIREARM OFFENSE,72,F,Other,Fire Accident,11,No,
33482,29-10-2023 16:00,10-27-2023 01:00,27-10-2023 18:49,Bangalore South,473,COUNTERFEITING,55,F,Other,Other Crime,18,No,
33489,29-10-2023 17:00,10-27-2023 08:00,27-10-2023 11:23,Bangalore South,596,KIDNAPPING,50,M,Blunt Object,Other Crime,14,No,
33507,30-10-2023 18:00,10-28-2023 02:00,29-10-2023 00:51,Bangalore South,280,TRAFFIC VIOLATION,12,F,Blunt Object,Traffic Fatality,10,Yes,25-11-2023 18:00
33510,30-10-2023 19:00,10-28-2023 05:00,29-10-2023 00:44,Bangalore South,247,DOMESTIC VIOLENCE,60,M,Other,Violent Crime,5,No,
33515,30-10-2023 22:00,10-28-2023 10:00,29-10-2023 01:25,Bangalore West,322,ARSON,22,F,Poison,Fire Accident,14,No,
33560,31-10-2023 08:00,10-30-2023 07:00,30-10-2023 21:57,Bangalore East,223,ARSON,16,M,Knife,Fire Accident,7,Yes,24-11-2023 08:00
33561,31-10-2023 17:00,10-30-2023 08:00,30-10-2023 13:09,Bangalore East,444,SHOPLIFTING,64,F,Explosives,Other Crime,16,Yes,09-11-2023 17:00
33565,01-11-2023 12:00,10-30-2023 12:00,31-10-2023 02:41,Bangalore North,472,BURGLARY,29,M,Firearm,Other Crime,3,Yes,19-01-2024 12:00
33569,30-10-2023 21:00,10-30-2023 16:00,30-10-2023 20:17,Bangalore South,450,FRAUD,47,F,Poison,Other Crime,8,No,
33570,31-10-2023 16:00,10-30-2023 17:00,31-10-2023 16:51,Bangalore South,193,FIREARM OFFENSE,43,M,None,Fire Accident,16,No,
33628,04-11-2023 16:00,11-02-2023 03:00,02-11-2023 20:21,Bangalore East,344,DRUG OFFENSE,23,M,Firearm,Other Crime,6,No,
33632,04-11-2023 23:00,11-02-2023 07:00,02-11-2023 21:37,Bangalore East,139,COUNTERFEITING,21,F,Knife,Other Crime,9,Yes,02-01-2024 23:00
33643,03-11-2023 23:00,11-02-2023 18:00,03-11-2023 04:39,Bangalore East,226,ILLEGAL POSSESSION,32,F,None,Other Crime,18,No,
33654,05-11-2023 19:00,11-03-2023 05:00,03-11-2023 19:28,Bangalore West,315,VANDALISM,12,F,Explosives,Other Crime,14,No,
33668,05-11-2023 16:00,11-03-2023 19:00,03-11-2023 21:33,Bangalore South,405,BURGLARY,58,M,Knife,Other Crime,15,Yes,03-04-2024 16:00
33685,07-11-2023 11:00,11-04-2023 12:00,04-11-2023 14:01,Bangalore North,396,KIDNAPPING,50,F,Firearm,Other Crime,4,No,
33696,06-11-2023 14:00,11-04-2023 23:00,05-11-2023 08:33,Bangalore West,277,BURGLARY,77,M,Knife,Other Crime,2,No,
33711,07-11-2023 17:00,11-05-2023 14:00,05-11-2023 21:35,Bangalore North,516,TRAFFIC VIOLATION,39,F,None,Traffic Fatality,16,No,
33714,05-11-2023 19:00,11-05-2023 17:00,05-11-2023 18:10,Bangalore West,476,SEXUAL ASSAULT,47,F,None,Violent Crime,15,No,
33735,09-11-2023 09:00,11-06-2023 14:00,07-11-2023 04:48,Bangalore North,316,ARSON,48,F,Firearm,Fire Accident,18,Yes,24-12-2023 09:00
33740,06-11-2023 21:00,11-06-2023 19:00,07-11-2023 09:53,Bangalore South,524,IDENTITY THEFT,15,F,Firearm,Violent Crime,1,Yes,14-01-2024 21:00
33753,08-11-2023 22:00,11-07-2023 08:00,07-11-2023 08:42,Bangalore South,453,PUBLIC INTOXICATION,42,F,Explosives,Other Crime,18,No,
33768,08-11-2023 20:00,11-07-2023 23:00,08-11-2023 17:41,Bangalore North,468,CYBERCRIME,43,F,Knife,Other Crime,12,No,
33781,10-11-2023 17:00,11-08-2023 12:00,08-11-2023 21:51,Bangalore West,545,IDENTITY THEFT,22,F,Blunt Object,Violent Crime,4,Yes,25-11-2023 17:00
33798,09-11-2023 20:00,11-09-2023 05:00,09-11-2023 10:50,Bangalore South,101,ILLEGAL POSSESSION,38,F,Firearm,Other Crime,11,No,
33805,11-11-2023 10:00,11-09-2023 12:00,10-11-2023 10:23,Bangalore North,506,BURGLARY,22,F,Other,Other Crime,8,Yes,20-01-2024 10:00
33815,12-11-2023 17:00,11-09-2023 22:00,10-11-2023 18:15,Bangalore South,198,IDENTITY THEFT,31,M,Explosives,Violent Crime,8,No,
33841,12-11-2023 18:00,11-11-2023 00:00,11-11-2023 05:37,Bangalore West,228,IDENTITY THEFT,58,F,Blunt Object,Violent Crime,17,No,
33870,12-11-2023 09:00,11-12-2023 05:00,12-11-2023 08:26,Bangalore West,186,IDENTITY THEFT,74,M,Explosives,Violent Crime,17,No,
33882,12-11-2023 22:00,11-12-2023 17:00,13-11-2023 14:35,Bangalore South,476,ILLEGAL POSSESSION,64,M,Firearm,Other Crime,7,No,
33898,14-11-2023 20:00,11-13-2023 09:00,13-11-2023 23:01,Bangalore West,211,VANDALISM,19,F,Other,Other Crime,14,Yes,15-12-2023 20:00
33908,15-11-2023 05:00,11-13-2023 19:00,14-11-2023 17:34,Bangalore East,240,EXTORTION,16,F,Poison,Other Crime,19,Yes,05-12-2023 05:00
33925,16-11-2023 11:00,11-14-2023 12:00,15-11-2023 02:14,Bangalore South,573,ILLEGAL POSSESSION,48,F,Blunt Object,Other Crime,5,Yes,27-12-2023 11:00
33941,16-11-2023 06:00,11-15-2023 04:00,15-11-2023 16:56,Bangalore East,579,CYBERCRIME,28,M,Poison,Other Crime,9,No,
33949,15-11-2023 19:00,11-15-2023 12:00,16-11-2023 01:28,Bangalore West,307,BURGLARY,29,M,Explosives,Other Crime,14,Yes,29-12-2023 19:00
33973,16-11-2023 20:00,11-16-2023 12:00,17-11-2023 05:32,Bangalore East,539,ASSAULT,27,M,Explosives,Violent Crime,11,No,
33974,18-11-2023 11:00,11-16-2023 13:00,16-11-2023 14:33,Bangalore North,540,EXTORTION,26,F,None,Other Crime,3,No,
33979,19-11-2023 12:00,11-16-2023 18:00,17-11-2023 17:32,Bangalore North,145,CYBERCRIME,49,M,Knife,Other Crime,17,No,
33992,19-11-2023 23:00,11-17-2023 07:00,17-11-2023 08:30,Bangalore East,309,BURGLARY,16,F,None,Other Crime,18,No,
34002,19-11-2023 01:00,11-17-2023 17:00,18-11-2023 16:40,Bangalore North,520,IDENTITY THEFT,13,F,Poison,Violent Crime,15,Yes,14-12-2023 01:00
34004,18-11-2023 00:00,11-17-2023 19:00,18-11-2023 06:10,Bangalore North,145,ILLEGAL POSSESSION,57,F,Blunt Object,Other Crime,10,No,
34013,18-11-2023 22:00,11-18-2023 04:00,18-11-2023 13:14,Bangalore South,362,SHOPLIFTING,79,F,None,Other Crime,1,Yes,01-12-2023 22:00
34014,19-11-2023 16:00,11-18-2023 05:00,18-11-2023 05:42,Bangalore East,311,SHOPLIFTING,33,F,None,Other Crime,7,Yes,05-12-2023 16:00
34022,19-11-2023 20:00,11-18-2023 13:00,19-11-2023 00:35,Bangalore North,355,TRAFFIC VIOLATION,24,F,None,Traffic Fatality,19,No,
34023,19-11-2023 20:00,11-18-2023 14:00,18-11-2023 14:20,Bangalore East,183,BURGLARY,58,F,Other,Other Crime,12,Yes,21-01-2024 20:00
34043,21-11-2023 04:00,11-19-2023 10:00,19-11-2023 23:18,Bangalore East,522,ROBBERY,45,F,Other,Violent Crime,3,Yes,10-02-2024 04:00
34065,20-11-2023 15:00,11-20-2023 08:00,20-11-2023 20:05,Bangalore North,145,SEXUAL ASSAULT,31,M,Poison,Violent Crime,4,No,
34089,23-11-2023 14:00,11-21-2023 08:00,22-11-2023 06:21,Bangalore South,348,EXTORTION,70,F,Poison,Other Crime,14,No,
34125,24-11-2023 20:00,11-22-2023 20:00,23-11-2023 14:32,Bangalore North,559,DRUG OFFENSE,38,M,Knife,Other Crime,3,Yes,25-12-2023 20:00
34128,23-11-2023 08:00,11-22-2023 23:00,23-11-2023 09:54,Bangalore East,112,FRAUD,39,M,Knife,Other Crime,16,Yes,06-02-2024 08:00
34131,24-11-2023 19:00,11-23-2023 02:00,23-11-2023 10:37,Bangalore West,480,BURGLARY,65,F,None,Other Crime,2,Yes,30-03-2024 19:00
34140,25-11-2023 09:00,11-23-2023 11:00,24-11-2023 04:36,Bangalore West,178,FIREARM OFFENSE,77,F,Poison,Fire Accident,10,Yes,10-01-2024 09:00
34161,27-11-2023 05:00,11-24-2023 08:00,24-11-2023 19:14,Bangalore South,351,COUNTERFEITING,74,F,Firearm,Other Crime,18,Yes,22-12-2023 05:00
34167,26-11-2023 17:00,11-24-2023 14:00,24-11-2023 14:34,Bangalore South,177,PUBLIC INTOXICATION,21,M,Explosives,Other Crime,1,Yes,05-12-2023 17:00
34174,26-11-2023 18:00,11-24-2023 21:00,25-11-2023 11:28,Bangalore East,221,CYBERCRIME,30,F,Poison,Other Crime,16,No,
34181,27-11-2023 20:00,11-25-2023 04:00,25-11-2023 12:19,Bangalore East,382,PUBLIC INTOXICATION,30,M,Other,Other Crime,17,Yes,24-12-2023 20:00
34188,27-11-2023 07:00,11-25-2023 11:00,25-11-2023 18:02,Bangalore East,410,BURGLARY,40,M,Firearm,Other Crime,6,Yes,17-03-2024 07:00
34194,26-11-2023 04:00,11-25-2023 17:00,26-11-2023 02:09,Bangalore West,198,FRAUD,71,F,Firearm,Other Crime,13,No,
34199,28-11-2023 13:00,11-25-2023 22:00,26-11-2023 18:27,Bangalore North,425,PUBLIC INTOXICATION,22,M,Firearm,Other Crime,3,No,
34204,26-11-2023 13:00,11-26-2023 03:00,26-11-2023 10:26,Bangalore East,120,VEHICLE - STOLEN,35,F,Firearm,Violent Crime,15,Yes,23-02-2024 13:00
34210,26-11-2023 21:00,11-26-2023 09:00,26-11-2023 12:21,Bangalore East,426,TRAFFIC VIOLATION,74,F,None,Traffic Fatality,18,Yes,07-12-2023 21:00
34217,28-11-2023 21:00,11-26-2023 16:00,27-11-2023 14:28,Bangalore West,163,COUNTERFEITING,66,M,Knife,Other Crime,5,Yes,03-02-2024 21:00
34227,27-11-2023 04:00,11-27-2023 02:00,27-11-2023 18:57,Bangalore South,294,DRUG OFFENSE,38,M,Firearm,Other Crime,15,No,
34228,28-11-2023 03:00,11-27-2023 03:00,27-11-2023 21:49,Bangalore East,330,VANDALISM,30,F,Blunt Object,Other Crime,1,Yes,17-12-2023 03:00
34244,29-11-2023 05:00,11-27-2023 19:00,28-11-2023 08:45,Bangalore North,339,BURGLARY,59,F,Firearm,Other Crime,14,No,
34245,30-11-2023 16:00,11-27-2023 20:00,28-11-2023 16:17,Bangalore South,427,CYBERCRIME,69,M,None,Other Crime,17,No,
34248,29-11-2023 19:00,11-27-2023 23:00,28-11-2023 04:18,Bangalore West,328,DOMESTIC VIOLENCE,30,F,None,Violent Crime,10,Yes,19-12-2023 19:00
34251,30-11-2023 09:00,11-28-2023 02:00,28-11-2023 05:14,Bangalore North,123,DOMESTIC VIOLENCE,63,F,Explosives,Violent Crime,6,No,
34253,28-11-2023 10:00,11-28-2023 04:00,29-11-2023 01:56,Bangalore South,298,FRAUD,71,M,Knife,Other Crime,5,Yes,19-12-2023 10:00
